F,zF,LT,VB,qF,y_D,x_B,residual_norm,success
0.88,0.38,2.7604158,3.3666045,1.0,0.5515176526278702,0.00027824712188332675,4.503454848612821e-08,True
0.88,0.38,2.7604158,3.5269190000000004,1.0,0.4362522752794896,9.964114279948519e-05,2.6227107004998862e-08,True
0.88,0.38,2.8686674,2.8856610000000003,1.0,0.9998223693023742,0.3677949764741291,2.611113054734707e-15,True
0.88,0.38,2.8686674,3.0459755000000004,1.0,0.9994351656791798,0.22370035847708628,5.479869916316537e-08,True
0.88,0.38,2.8686674,3.20629,1.0,0.986021086267165,0.002760544193457754,4.064342049821109e-08,True
0.88,0.38,2.8686674,3.3666045,1.0,0.671163835076754,0.0005305458537585247,4.979738924693369e-08,True
0.88,0.38,2.8686674,3.5269190000000004,1.0,0.507950304523158,0.00018479078496080986,8.768764231982516e-08,True
0.88,0.38,2.9769190000000005,2.8856610000000003,1.0,0.999918936078689,0.4382466885921858,2.5766726441332253e-15,True
0.88,0.38,2.9769190000000005,3.0459755000000004,1.0,0.9997545023649249,0.32722429293687627,2.7805910205458448e-08,True
0.88,0.38,2.9769190000000005,3.20629,1.0,0.9992415120790814,0.1616942292921349,9.497773997227548e-09,True
0.88,0.38,2.9769190000000005,3.3666045,1.0,0.8568175378268917,0.0010414323115976534,2.5766726441332253e-15,True
0.88,0.38,2.9769190000000005,3.5269190000000004,1.0,0.6077951461789187,0.00034135847364654293,6.991764878571532e-09,True
0.88,0.45999999999999996,2.435661,2.8856610000000003,1.0,0.897501100189317,0.002149982435468473,2.0156112334746012e-08,True
0.88,0.45999999999999996,2.435661,3.0459755000000004,1.0,0.6630436770366115,0.0004993931743074652,4.823772259696015e-08,True
0.88,0.45999999999999996,2.435661,3.20629,1.0,0.5252637985783205,0.00015145081416885895,9.671246958831148e-08,True
0.88,0.45999999999999996,2.435661,3.3666045,1.0,0.43483048903886284,5.138091237952535e-05,1.4376917236095045e-08,True
0.88,0.45999999999999996,2.435661,3.5269190000000004,1.0,0.37095166083007597,1.8771530722092853e-05,9.885882531415102e-10,True
0.88,0.45999999999999996,2.5439126,2.8856610000000003,1.0,0.9979434136898109,0.11844727462207422,2.762835717275781e-15,True
0.88,0.45999999999999996,2.5439126,3.0459755000000004,1.0,0.8054491611654452,0.0010950455583797248,2.720189110749668e-15,True
0.88,0.45999999999999996,2.5439126,3.20629,1.0,0.6110309992508851,0.00030725580921512745,3.86778193834941e-08,True
0.88,0.45999999999999996,2.5439126,3.3666045,1.0,0.4920361848737315,0.00010131611408061609,1.7837140935152185e-08,True
0.88,0.45999999999999996,2.5439126,3.5269190000000004,1.0,0.4118017575917064,3.6505481854754967e-05,8.578537064230902e-09,True
0.88,0.45999999999999996,2.6521642000000005,2.8856610000000003,1.0,0.9992478664024482,0.26524048262746536,2.7243061291064977e-15,True
0.88,0.45999999999999996,2.6521642000000005,3.0459755000000004,1.0,0.9966706027529584,0.02529853480275191,1.30328464569592e-09,True
0.88,0.45999999999999996,2.6521642000000005,3.20629,1.0,0.7301488871192423,0.0006311141107228857,1.4696062207212783e-15,True
0.88,0.45999999999999996,2.6521642000000005,3.3666045,1.0,0.5665513929775222,0.000198493469147997,3.925619157580555e-09,True
0.88,0.45999999999999996,2.6521642000000005,3.5269190000000004,1.0,0.46275762408072235,7.00805310234106e-05,4.3433162017144544e-08,True
0.88,0.45999999999999996,2.7604158,2.8856610000000003,1.0,0.9996871687758155,0.37044346138539214,2.6868364021139125e-15,True
0.88,0.45999999999999996,2.7604158,3.0459755000000004,1.0,0.9990023742973425,0.20107208587314862,4.5211485391062445e-08,True
0.88,0.45999999999999996,2.7604158,3.20629,1.0,0.9065177598325985,0.0013984864498907301,1.76432441016016e-15,True
0.88,0.45999999999999996,2.7604158,3.3666045,1.0,0.6676027862045161,0.0003897959042236362,4.675779114772587e-09,True
0.88,0.45999999999999996,2.7604158,3.5269190000000004,1.0,0.5280927560842364,0.0001333463814725939,4.063762771573191e-08,True
0.88,0.45999999999999996,2.8686674,2.8856610000000003,1.0,0.9998607972137263,0.44936951285235954,3.4814840729796093e-15,True
0.88,0.45999999999999996,2.8686674,3.0459755000000004,1.0,0.9995798786440716,0.32384950101972654,7.669773909297903e-08,True
0.88,0.45999999999999996,2.8686674,3.20629,1.0,0.998688265373368,0.12467383541079367,8.960801618159755e-10,True
0.88,0.45999999999999996,2.8686674,3.3666045,1.0,0.8123527676336157,0.0007836895640589143,8.703710182449023e-16,True
0.88,0.45999999999999996,2.8686674,3.5269190000000004,1.0,0.6148767390892422,0.0002529737929419531,4.979814590834196e-08,True
0.88,0.45999999999999996,2.9769190000000005,2.8856610000000003,1.0,0.999935069472176,0.5107315453816782,4.2869772435654806e-08,True
0.88,0.45999999999999996,2.9769190000000005,3.0459755000000004,1.0,0.999809415204412,0.41403223825004304,3.095434012562551e-08,True
0.88,0.45999999999999996,2.9769190000000005,3.20629,1.0,0.9994478741005445,0.26982385749170434,9.094929058910167e-08,True
0.88,0.45999999999999996,2.9769190000000005,3.3666045,1.0,0.9980919505982719,0.03234259237655503,2.2171447093996565e-09,True
0.88,0.45999999999999996,2.9769190000000005,3.5269190000000004,1.0,0.7357097501252715,0.00048374979121500373,2.877424483258542e-15,True
0.88,0.5399999999999999,2.435661,2.8856610000000003,1.0,0.9959893915002092,0.06280179959280835,1.8390676751793816e-15,True
0.88,0.5399999999999999,2.435661,3.0459755000000004,1.0,0.778294140645464,0.0007260334687393977,1.3793007563845363e-15,True
0.88,0.5399999999999999,2.435661,3.20629,1.0,0.616610497130939,0.00020180334354460495,8.744385188935361e-10,True
0.88,0.5399999999999999,2.435661,3.3666045,1.0,0.5104532813200693,6.590166769783501e-05,2.569016577827326e-08,True
0.88,0.5399999999999999,2.435661,3.5269190000000004,1.0,0.43546526899136334,2.3565986066694337e-05,1.2546435470441268e-08,True
0.88,0.5399999999999999,2.5439126,2.8856610000000003,1.0,0.9986510215611386,0.24879184980242564,2.720189110749668e-15,True
0.88,0.5399999999999999,2.5439126,3.0459755000000004,1.0,0.9449986657234677,0.001987710099761761,2.720189110749668e-15,True
0.88,0.5399999999999999,2.5439126,3.20629,1.0,0.7172755326229767,0.00042634094452434945,8.513586634644361e-08,True
0.88,0.5399999999999999,2.5439126,3.3666045,1.0,0.5776068018387057,0.00013254679136137448,9.166456334439901e-08,True
0.88,0.5399999999999999,2.5439126,3.5269190000000004,1.0,0.4834198094668217,4.637359126188853e-05,2.7746448778250447e-08,True
0.88,0.5399999999999999,2.6521642000000005,2.8856610000000003,1.0,0.9994550125002791,0.37405917377860576,3.632408172141997e-15,True
0.88,0.5399999999999999,2.6521642000000005,3.0459755000000004,1.0,0.9982659079226031,0.16880606341168808,1.612263812683774e-09,True
0.88,0.5399999999999999,2.6521642000000005,3.20629,1.0,0.8570082643928395,0.000950090208757315,1.7885545143356862e-15,True
0.88,0.5399999999999999,2.6521642000000005,3.3666045,1.0,0.6650735647526892,0.00026726839970183725,4.512681608037626e-08,True
0.88,0.5399999999999999,2.6521642000000005,3.5269190000000004,1.0,0.5432374170280415,9.042662934049328e-05,7.076688675837556e-09,True
0.88,0.5399999999999999,2.7604158,2.8856610000000003,1.0,0.9997631802001774,0.46370617390335594,3.582448536151883e-15,True
0.88,0.5399999999999999,2.7604158,3.0459755000000004,1.0,0.9992908767800855,0.31936363596363276,5.599115852679766e-08,True
0.88,0.5399999999999999,2.7604158,3.20629,1.0,0.9977266775817747,0.06988568005037711,8.257620481338516e-08,True
0.88,0.5399999999999999,2.7604158,3.3666045,1.0,0.7836655573504245,0.0005507243673656023,2.129844184503914e-15,True
0.88,0.5399999999999999,2.7604158,3.5269190000000004,1.0,0.6199325185050324,0.0001758493796488159,3.9395427440477736e-08,True
0.88,0.5399999999999999,2.8686674,2.8856610000000003,1.0,0.9998918635514338,0.5309442025071917,1.0332019240166801e-08,True
0.88,0.5399999999999999,2.8686674,3.0459755000000004,1.0,0.9996852001647535,0.42400916075139655,6.252156639912065e-08,True
0.88,0.5399999999999999,2.8686674,3.20629,1.0,0.9990952030092292,0.254219444384129,8.09770197017168e-09,True
0.88,0.5399999999999999,2.8686674,3.3666045,1.0,0.9533030535563737,0.001348055755007337,1.914816240138785e-14,True
0.88,0.5399999999999999,2.8686674,3.5269190000000004,1.0,0.7217962815206216,0.00034467253873532135,3.071956285406024e-09,True
0.88,0.5399999999999999,2.9769190000000005,2.8856610000000003,1.0,0.999948682660197,0.583216132446854,1.595658668636968e-08,True
0.88,0.5399999999999999,2.9769190000000005,3.0459755000000004,1.0,0.9998529496949085,0.5008409742721038,5.525505653025675e-08,True
0.88,0.5399999999999999,2.9769190000000005,3.20629,1.0,0.999591219791881,0.37797745384122045,8.938507415254013e-08,True
0.88,0.5399999999999999,2.9769190000000005,3.3666045,1.0,0.9988607562124355,0.1753128836815658,1.1008114692527033e-09,True
0.88,0.5399999999999999,2.9769190000000005,3.5269190000000004,1.0,0.8635778574332276,0.0007035709446214083,3.600098050688432e-15,True
0.88,0.6199999999999999,2.435661,2.8856610000000003,1.0,0.9976612814450069,0.22477307755754958,3.736627707015536e-15,True
0.88,0.6199999999999999,2.435661,3.0459755000000004,1.0,0.8934549920035557,0.001154912973986065,2.298834593974227e-15,True
0.88,0.6199999999999999,2.435661,3.20629,1.0,0.7079547445355987,0.0002701296235745276,6.367138302091279e-10,True
0.88,0.6199999999999999,2.435661,3.3666045,1.0,0.5860766695455614,8.367206057943743e-05,1.9532274792792988e-08,True
0.88,0.6199999999999999,2.435661,3.5269190000000004,1.0,0.4999790370437083,2.9128764947479724e-05,2.071649041098956e-08,True
0.88,0.6199999999999999,2.5439126,2.8856610000000003,1.0,0.9990745923066874,0.3793167667286705,3.683780956367708e-15,True
0.88,0.6199999999999999,2.5439126,3.0459755000000004,1.0,0.9970833567873005,0.11907117178265526,1.3131617882314106e-08,True
0.88,0.6199999999999999,2.5439126,3.20629,1.0,0.8234987785302217,0.0006112424627538732,1.8134594071664453e-15,True
0.88,0.6199999999999999,2.5439126,3.3666045,1.0,0.6631764484388775,0.00017284501402459618,4.846249722255999e-08,True
0.88,0.6199999999999999,2.5439126,3.5269190000000004,1.0,0.555038077445594,5.816427307668967e-05,4.857731643367416e-09,True
0.88,0.6199999999999999,2.6521642000000005,2.8856610000000003,1.0,0.9996056173885806,0.48289828585185984,3.580243275784885e-15,True
0.88,0.6199999999999999,2.6521642000000005,3.0459755000000004,1.0,0.9988380721796047,0.3131422150551628,2.2942193222770486e-08,True
0.88,0.6199999999999999,2.6521642000000005,3.20629,1.0,0.9831014717517538,0.002571883521810426,8.495633943094509e-14,True
0.88,0.6199999999999999,2.6521642000000005,3.3666045,1.0,0.763590365900281,0.0003640373176238258,2.4427143424996456e-15,True
0.88,0.6199999999999999,2.6521642000000005,3.5269190000000004,1.0,0.6237169467379601,0.00011574458103140023,7.439972685049748e-09,True
0.88,0.6199999999999999,2.7604158,2.8856610000000003,1.0,0.9998232735257543,0.5569716041158138,4.4544385513489715e-08,True
0.88,0.6199999999999999,2.7604158,3.0459755000000004,1.0,0.9994925834306927,0.43769777256443154,1.96344734241614e-09,True
0.88,0.6199999999999999,2.7604158,3.20629,1.0,0.9985647404109882,0.23119046336367188,4.0168246770971655e-09,True
0.88,0.6199999999999999,2.7604158,3.3666045,1.0,0.8996735108406353,0.0008329971738901521,1.7763568394002505e-15,True
0.88,0.6199999999999999,2.7604158,3.5269190000000004,1.0,0.7117695900353538,0.0002320167604944244,3.175688322510695e-09,True
0.88,0.6199999999999999,2.8686674,2.8856610000000003,1.0,0.9999177029409314,0.6125189278480875,5.282203252576778e-08,True
0.88,0.6199999999999999,2.8686674,3.0459755000000004,1.0,0.9997668225750584,0.5241745936482783,2.7339910275635302e-09,True
0.88,0.6199999999999999,2.8686674,3.20629,1.0,0.999360902600937,0.3838531029256661,4.30685016054864e-08,True
0.88,0.6199999999999999,2.8686674,3.3666045,1.0,0.9982350672131358,0.1270516658943149,2.0332873162942633e-09,True
0.88,0.6199999999999999,2.8686674,3.5269190000000004,1.0,0.8287005511535607,0.00048043765946707893,3.275486587285304e-15,True
0.88,0.6199999999999999,2.9769190000000005,2.8856610000000003,1.0,0.9999603931714097,0.6557005977753179,5.9112791481987824e-08,True
0.88,0.6199999999999999,2.9769190000000005,3.0459755000000004,1.0,0.9998886681025692,0.5876503535362059,3.303104378559915e-08,True
0.88,0.6199999999999999,2.9769190000000005,3.20629,1.0,0.9996995214253346,0.48614124780985457,8.248690698321405e-08,True
0.88,0.6199999999999999,2.9769190000000005,3.3666045,1.0,0.9992092954579208,0.31861714406249364,1.2883769532246993e-08,True
0.88,0.6199999999999999,2.9769190000000005,3.5269190000000004,1.0,0.9906227924915109,0.0022953490320787215,1.071630803313631e-10,True
0.88,0.7,2.435661,2.8856610000000003,1.0,0.9985077718385587,0.3876081457503448,2.802470780261652e-15,True
0.88,0.7,2.435661,3.0459755000000004,1.0,0.9949905157487982,0.03241872776432165,5.011136206912252e-10,True
0.88,0.7,2.435661,3.20629,1.0,0.7992942902448946,0.0003715829869667978,1.3793007563845363e-15,True
0.88,0.7,2.435661,3.3666045,1.0,0.6617002878127125,0.00010617756570099856,3.6717586130785386e-08,True
0.88,0.7,2.435661,3.5269190000000004,1.0,0.564492576513742,3.5702674647713005e-05,8.750402388485088e-08,True
0.88,0.7,2.5439126,2.8856610000000003,1.0,0.9993703884692883,0.5099228106952993,4.604726195459635e-15,True
0.88,0.7,2.5439126,3.0459755000000004,1.0,0.9982000231243016,0.30386171783482036,4.13799314526963e-08,True
0.88,0.7,2.5439126,3.20629,1.0,0.9296522278151611,0.0010080498789455398,2.7201891107496682e-15,True
0.88,0.7,2.5439126,3.3666045,1.0,0.7487455591304982,0.00022800889889603576,1.3501571705952352e-08,True
0.88,0.7,2.5439126,3.5269190000000004,1.0,0.6266566334907138,7.262729627190203e-05,9.677356693771344e-09,True
0.88,0.7,2.6521642000000005,2.8856610000000003,1.0,0.9997218319395392,0.5917498186427845,2.6828317715035294e-15,True
0.88,0.7,2.6521642000000005,3.0459755000000004,1.0,0.9992187771919014,0.4576337389277699,1.1683321669651014e-08,True
0.88,0.7,2.6521642000000005,3.20629,1.0,0.9978530602939304,0.19352220275537557,5.776810014856251e-08,True
0.88,0.7,2.6521642000000005,3.3666045,1.0,0.8620929145056696,0.000519930470367575,1.3414158857517647e-15,True
0.88,0.7,2.6521642000000005,3.5269190000000004,1.0,0.7041964146971028,0.00014859813671859318,1.6028130740740204e-08,True
0.88,0.7,2.7604158,2.8856610000000003,1.0,0.999872454719961,0.650238647596886,3.1520573209195725e-08,True
0.88,0.7,2.7604158,3.0459755000000004,1.0,0.999644847428381,0.5560553555838031,1.8568946509947395e-09,True
0.88,0.7,2.7604158,3.20629,1.0,0.9990487373320812,0.39285830426654333,1.6925430333146878e-08,True
0.88,0.7,2.7604158,3.3666045,1.0,0.9972649712630384,0.04188741013772852,2.5750916954336844e-09,True
0.88,0.7,2.7604158,3.5269190000000004,1.0,0.8036033543957835,0.00031240814629126124,4.819687956702749e-15,True
0.88,0.7,2.8686674,2.8856610000000003,1.0,0.9999396370706259,0.694093917407099,3.2901270207290315e-08,True
0.88,0.7,2.8686674,3.0459755000000004,1.0,0.9998326723269657,0.6243445987988436,9.366978821180665e-08,True
0.88,0.7,2.8686674,3.20629,1.0,0.9995563582703509,0.5135306141504852,6.484690655697791e-08,True
0.88,0.7,2.8686674,3.3666045,1.0,0.9988595292915515,0.3104987488033652,8.253623747730995e-08,True
0.88,0.7,2.8686674,3.5269190000000004,1.0,0.9355585743914916,0.0007534282687086858,4.3518550912245115e-15,True
0.88,0.7,2.9769190000000005,2.8856610000000003,1.0,0.9999706247740306,0.7281848069983758,3.4865417179538582e-15,True
0.88,0.7,2.9769190000000005,3.0459755000000004,1.0,0.9999187351066517,0.674460619096452,4.597744899066104e-08,True
0.88,0.7,2.9769190000000005,3.20629,1.0,0.9997856200025248,0.5943145270806155,2.1559543718859312e-08,True
0.88,0.7,2.9769190000000005,3.3666045,1.0,0.9994560326142407,0.4620023814535353,7.980312462649142e-09,True
0.88,0.7,2.9769190000000005,3.5269190000000004,1.0,0.998646215330214,0.2022562954150058,3.286841413779481e-09,True
0.96,0.3,2.435661,2.8856610000000003,1.0,0.6383727109643392,0.0014358432667594284,9.195338375896908e-16,True
0.96,0.3,2.435661,3.0459755000000004,1.0,0.47164453700571746,0.00042463957590738665,2.6147790642993443e-09,True
0.96,0.3,2.435661,3.20629,1.0,0.37368617045295827,0.000140365084476127,2.213119932302194e-08,True
0.96,0.3,2.435661,3.3666045,1.0,0.3093619774847368,4.9950365150912065e-05,2.4462927413077096e-08,True
0.96,0.3,2.435661,3.5269190000000004,1.0,0.26391762590154466,1.8815670484029684e-05,4.264406815023167e-08,True
0.96,0.3,2.5439126,2.8856610000000003,1.0,0.8372183876416811,0.0030439508941189964,2.216533667720455e-08,True
0.96,0.3,2.5439126,3.0459755000000004,1.0,0.5728727558865904,0.000833837783957074,8.206009403866046e-10,True
0.96,0.3,2.5439126,3.20629,1.0,0.43467658660372543,0.0002689773489467992,7.340474894590443e-09,True
0.96,0.3,2.5439126,3.3666045,1.0,0.3500544776499461,9.466145831860387e-05,4.620282148738042e-09,True
0.96,0.3,2.5439126,3.5269190000000004,1.0,0.2929796037565922,3.5460492761630574e-05,4.744356850586077e-08,True
0.96,0.3,2.6521642000000005,2.8856610000000003,1.0,0.9981370596968623,0.07562002562325086,3.5771090286713725e-15,True
0.96,0.3,2.6521642000000005,3.0459755000000004,1.0,0.7289371108025893,0.001653739780727285,1.3414158857517647e-15,True
0.96,0.3,2.6521642000000005,3.20629,1.0,0.5193630024603061,0.0005114020161225513,4.9659485430595585e-08,True
0.96,0.3,2.6521642000000005,3.3666045,1.0,0.4030518604322778,0.00017698533474302914,1.2758708549464203e-08,True
0.96,0.3,2.6521642000000005,3.5269190000000004,1.0,0.32922901974124785,6.576713719636895e-05,5.8756714366268014e-08,True
0.96,0.3,2.7604158,2.8856610000000003,1.0,0.9993921092225199,0.1950643894494576,2.6598012097892914e-15,True
0.96,0.3,2.7604158,3.0459755000000004,1.0,0.9916089121342602,0.007171068647219379,4.370089227706561e-09,True
0.96,0.3,2.7604158,3.20629,1.0,0.6448008249406013,0.0009724202331538696,9.566648967174196e-10,True
0.96,0.3,2.7604158,3.3666045,1.0,0.4749083197210937,0.0003276394116518102,7.523827278875287e-08,True
0.96,0.3,2.7604158,3.5269190000000004,1.0,0.37570199015154326,0.0001203097247162644,6.569405434660129e-08,True
0.96,0.3,2.8686674,2.8856610000000003,1.0,0.999754145645978,0.2873899667600881,2.624073224513552e-15,True
0.96,0.3,2.8686674,3.0459755000000004,1.0,0.9991400980150394,0.14161947573073316,1.5295257619765337e-08,True
0.96,0.3,2.8686674,3.20629,1.0,0.8495180698767832,0.0019015801364569717,1.7407420364898046e-15,True
0.96,0.3,2.8686674,3.3666045,1.0,0.5778252456426726,0.000603598567458701,8.914489325008487e-08,True
0.96,0.3,2.8686674,3.5269190000000004,1.0,0.4374230174189855,0.00021766937448516608,5.986982332970498e-08,True
0.96,0.3,2.9769190000000005,2.8856610000000003,1.0,0.9998913790718109,0.36075643416871545,1.7261949032531127e-15,True
0.96,0.3,2.9769190000000005,3.0459755000000004,1.0,0.9996543332177981,0.2457701427771447,2.5071051948558746e-08,True
0.96,0.3,2.9769190000000005,3.20629,1.0,0.9987705282440678,0.08063053087007274,3.045834590792317e-10,True
0.96,0.3,2.9769190000000005,3.3666045,1.0,0.7374201716526269,0.0011187716592516795,1.7177817627554834e-15,True
0.96,0.3,2.9769190000000005,3.5269190000000004,1.0,0.5233449387826095,0.00039087065128205967,1.5030549830789548e-08,True
0.96,0.38,2.435661,2.8856610000000003,1.0,0.8078676905915212,0.0024695420282025366,9.871917328041491e-08,True
0.96,0.38,2.435661,3.0459755000000004,1.0,0.5973591890178624,0.000637758266899162,1.1127906160348621e-08,True
0.96,0.38,2.435661,3.20629,1.0,0.47333052266236364,0.00019946066771309187,9.591430346849557e-09,True
0.96,0.38,2.435661,3.3666045,1.0,0.391858365931675,6.888491767157806e-05,3.686691867596598e-10,True
0.96,0.38,2.435661,3.5269190000000004,1.0,0.3342956163885575,2.5472196288303034e-05,8.448737613922417e-08,True
0.96,0.38,2.5439126,2.8856610000000003,1.0,0.9957141744698765,0.03965506658167516,8.22751569207369e-08,True
0.96,0.38,2.5439126,3.0459755000000004,1.0,0.7253914784867549,0.001327367176958851,1.4850569137815874e-15,True
0.96,0.38,2.5439126,3.20629,1.0,0.5505669715121853,0.0003927238141579627,2.005415191583006e-08,True
0.96,0.38,2.5439126,3.3666045,1.0,0.4434002606927697,0.0001326147999162472,1.2389345808158987e-08,True
0.96,0.38,2.5439126,3.5269190000000004,1.0,0.371107561661205,4.8498574960217514e-05,7.4487273549893576e-09,True
0.96,0.38,2.6521642000000005,2.8856610000000003,1.0,0.9988496482356765,0.18110285468232568,2.6828317715035294e-15,True
0.96,0.38,2.6521642000000005,3.0459755000000004,1.0,0.9219112387237532,0.003074906566480059,1.8823985814542255e-08,True
0.96,0.38,2.6521642000000005,3.20629,1.0,0.6577651080447018,0.0007770341481524597,8.766772633724377e-09,True
0.96,0.38,2.6521642000000005,3.3666045,1.0,0.5105224785421697,0.0002531802340552163,2.5792424309795896e-09,True
0.96,0.38,2.6521642000000005,3.5269190000000004,1.0,0.4170222481601139,9.110848044567162e-05,4.379100818967006e-09,True
0.96,0.38,2.7604158,2.8856610000000003,1.0,0.9995550984572775,0.2870429996721177,2.6598012097892914e-15,True
0.96,0.38,2.7604158,3.0459755000000004,1.0,0.9984052019025152,0.11816518221754646,9.51258793831688e-08,True
0.96,0.38,2.7604158,3.20629,1.0,0.8163408610715253,0.0015845764644020668,1.7763568394002505e-15,True
0.96,0.38,2.7604158,3.3666045,1.0,0.6015111714876463,0.00048251966943935025,6.012606417013326e-09,True
0.96,0.38,2.7604158,3.5269190000000004,1.0,0.47588481345364103,0.00016945128572781753,1.727573451346054e-08,True
0.96,0.38,2.8686674,2.8856610000000003,1.0,0.9998093225531478,0.368830625429754,3.4814840729796093e-15,True
0.96,0.38,2.8686674,3.0459755000000004,1.0,0.9993912752279784,0.2396850813946557,6.961481205998146e-08,True
0.96,0.38,2.8686674,3.20629,1.0,0.9976248458619175,0.04495567691939353,7.712500813086713e-08,True
0.96,0.38,2.8686674,3.3666045,1.0,0.731760172878667,0.0009294440676744,1.3055565273673535e-15,True
0.96,0.38,2.8686674,3.5269190000000004,1.0,0.5540517392482365,0.0003134569376264679,9.953476080363125e-09,True
0.96,0.38,2.9769190000000005,2.8856610000000003,1.0,0.999913063416872,0.433813646451487,2.5766726441332253e-15,True
0.96,0.38,2.9769190000000005,3.0459755000000004,1.0,0.9997359204691475,0.33196493713421454,5.2290354004817024e-08,True
0.96,0.38,2.9769190000000005,3.20629,1.0,0.999181958292998,0.18561627625558616,1.673266497410417e-08,True
0.96,0.38,2.9769190000000005,3.3666045,1.0,0.9332523883660693,0.0019726757462415105,4.049725135650241e-08,True
0.96,0.38,2.9769190000000005,3.5269190000000004,1.0,0.6628397181873863,0.0005809581901025017,5.2015127760540736e-08,True
0.96,0.45999999999999996,2.435661,2.8856610000000003,1.0,0.9734802703380201,0.006929160971593879,1.0687313256596553e-08,True
0.96,0.45999999999999996,2.435661,3.0459755000000004,1.0,0.7230107539214888,0.0009610365397159513,3.5769023667785918e-09,True
0.96,0.45999999999999996,2.435661,3.20629,1.0,0.5729704825615064,0.00027633836420109213,3.661122709388629e-10,True
0.96,0.45999999999999996,2.435661,3.3666045,1.0,0.47435468232517786,9.1742898220582e-05,2.6127246072108704e-08,True
0.96,0.45999999999999996,2.435661,3.5269190000000004,1.0,0.40467456003255736,3.316411055373894e-05,5.096616967361436e-10,True
0.96,0.45999999999999996,2.5439126,2.8856610000000003,1.0,0.9978287311654694,0.16270644294432426,4.849658936353068e-08,True
0.96,0.45999999999999996,2.5439126,3.0459755000000004,1.0,0.8775016950486473,0.0022687705996309454,2.720189110749668e-15,True
0.96,0.45999999999999996,2.5439126,3.20629,1.0,0.666434865143654,0.0005660139179333181,2.5848885572171376e-08,True
0.96,0.45999999999999996,2.5439126,3.3666045,1.0,0.5367444282519593,0.00018025232859377323,2.1702436349675845e-08,True
0.96,0.45999999999999996,2.5439126,3.5269190000000004,1.0,0.44923559599385543,6.393129597605147e-05,1.5992536886679048e-09,True
0.96,0.45999999999999996,2.6521642000000005,2.8856610000000003,1.0,0.9991976296889367,0.286702867791977,3.729393909802004e-15,True
0.96,0.45999999999999996,2.6521642000000005,3.0459755000000004,1.0,0.9970336698855579,0.0864674437137109,6.247530572602141e-09,True
0.96,0.45999999999999996,2.6521642000000005,3.20629,1.0,0.7960525262802797,0.00119928054782091,1.7885545143356862e-15,True
0.96,0.45999999999999996,2.6521642000000005,3.3666045,1.0,0.6179844563834025,0.00035418969535538447,8.549353960309912e-09,True
0.96,0.45999999999999996,2.6521642000000005,3.5269190000000004,1.0,0.5048152511046823,0.00012206196989126898,8.543449960730696e-09,True
0.96,0.45999999999999996,2.7604158,2.8856610000000003,1.0,0.9996662344744194,0.3790294488545996,8.287318554871647e-08,True
0.96,0.45999999999999996,2.7604158,3.0459755000000004,1.0,0.9989351006523759,0.23181352212688103,7.289256761302132e-09,True
0.96,0.45999999999999996,2.7604158,3.20629,1.0,0.9849778680729991,0.004714407502058472,6.094287297031542e-09,True
0.96,0.45999999999999996,2.7604158,3.3666045,1.0,0.728074115713909,0.0007057917587445324,3.8828429311665816e-08,True
0.96,0.45999999999999996,2.7604158,3.5269190000000004,1.0,0.5760642836935433,0.00023206822281175303,9.459576112670232e-09,True
0.96,0.45999999999999996,2.8686674,2.8856610000000003,1.0,0.9998514937090986,0.45027152210438115,1.2456112333694724e-08,True
0.96,0.45999999999999996,2.8686674,3.0459755000000004,1.0,0.9995510357882816,0.3377721211525158,3.1795309196632792e-09,True
0.96,0.45999999999999996,2.8686674,3.20629,1.0,0.9986069531311478,0.16782029917340663,4.527425205393655e-08,True
0.96,0.45999999999999996,2.8686674,3.3666045,1.0,0.8854690211907028,0.0014978987675957477,1.8821697748097694e-15,True
0.96,0.45999999999999996,2.8686674,3.5269190000000004,1.0,0.6706652314542567,0.00044310001699688397,9.324761053274953e-08,True
0.96,0.45999999999999996,2.9769190000000005,2.8856610000000003,1.0,0.9999307240808893,0.5068705163186854,3.0008163509620545e-08,True
0.96,0.45999999999999996,2.9769190000000005,3.0459755000000004,1.0,0.9997963983690863,0.41816090349143054,8.716574961836894e-08,True
0.96,0.45999999999999996,2.9769190000000005,3.20629,1.0,0.9994091946297607,0.2906594227471174,5.843690863013298e-08,True
0.96,0.45999999999999996,2.9769190000000005,3.3666045,1.0,0.9981693046025273,0.09227872381712998,9.223958171722627e-10,True
0.96,0.45999999999999996,2.9769190000000005,3.5269190000000004,1.0,0.8022634598564428,0.0008660904364803732,1.7177817627554834e-15,True
0.96,0.5399999999999999,2.435661,2.8856610000000003,1.0,0.9959871106355209,0.13765843179218712,2.7586015127690726e-15,True
0.96,0.5399999999999999,2.435661,3.0459755000000004,1.0,0.8485102435698231,0.0015496637716039018,1.8390676751793816e-15,True
0.96,0.5399999999999999,2.435661,3.20629,1.0,0.6726033302336257,0.00038229336209865495,2.396802464658103e-08,True
0.96,0.5399999999999999,2.435661,3.3666045,1.0,0.5568506505044868,0.00012011858614027192,3.285414665339327e-08,True
0.96,0.5399999999999999,2.435661,3.5269190000000004,1.0,0.4750531205462658,4.219481207155755e-05,1.4364253446791432e-08,True
0.96,0.5399999999999999,2.5439126,2.8856610000000003,1.0,0.9985745238293354,0.2865157078320971,9.524293757837743e-09,True
